年月,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date,period,now_date
201811,TS365322,4,8.0,XXXXX,C01,F,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.5,7.0,9.0,4.0,1.0,2019-04-30,17.0,,12,2018-11-01
201901,OA361949,10,10.0,XXXX,C03,F,2018-08-11,,CA1,0.0,ナイト,6000.0,通常,8.25,8.5,10.0,5.0,1.0,2019-04-30,8.0,,4,2019-01-01
201902,PL695674,6,5.0,XXXXXX,C01,M,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.333333333333333,4.5,6.0,2.0,1.0,2019-04-30,34.0,,32,2019-02-01
201811,TS602789,6,10.0,XXXX,C02,M,2018-07-14,,CA1,0.0,デイタイム,7500.0,通常,7.666666666666667,7.0,10.0,5.0,1.0,2019-04-30,9.0,,3,2018-11-01
201811,IK612587,4,5.0,XXXX,C01,M,2016-02-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,8.0,2.0,1.0,2019-04-30,38.0,,33,2018-11-01
201808,HI450069,6,4.0,XXXXXX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,36.0,,28,2018-08-01
201809,AS719871,7,9.0,XXXX,C02,F,2017-08-01,,CA2,0.0,デイタイム,7500.0,入会費半額,6.416666666666667,6.0,10.0,4.0,1.0,2019-04-30,20.0,,13,2018-09-01
201902,OA402979,8,5.0,XXX,C03,F,2016-11-01,,CA1,0.0,ナイト,6000.0,通常,5.75,6.0,8.0,3.0,1.0,2019-04-30,29.0,,27,2019-02-01
201805,TS999855,3,6.0,XXXXXX,C01,F,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.0,7.0,3.0,1.0,2019-04-30,24.0,,13,2018-05-01
201808,GD081993,6,5.0,XXXXXX,C01,F,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,5.5,9.0,2.0,1.0,2019-04-30,32.0,,24,2018-08-01
201807,AS394423,5,5.0,XX,C02,M,2016-12-01,,CA1,0.0,デイタイム,7500.0,通常,6.083333333333333,6.0,8.0,4.0,1.0,2019-04-30,28.0,,19,2018-07-01
201805,GD067591,6,6.0,XXXX,C01,F,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.5,10.0,2.0,1.0,2019-04-30,24.0,,13,2018-05-01
201902,AS099118,1,4.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.5,5.0,6.0,1.0,1.0,2019-04-30,46.0,,44,2019-02-01
201806,GD009242,5,5.0,XXX,C02,F,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,5.0,7.0,2.0,1.0,2019-04-30,45.0,,35,2018-06-01
201807,HI338198,5,5.0,XXXX,C01,F,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.333333333333333,5.0,8.0,4.0,1.0,2019-04-30,27.0,,18,2018-07-01
201811,OA917517,4,7.0,XXXX,C02,F,2017-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.083333333333333,5.0,7.0,3.0,1.0,2019-04-30,26.0,,21,2018-11-01
201901,HD660433,5,1.0,XXXXXX,C02,F,2016-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.25,4.0,7.0,1.0,1.0,2019-04-30,31.0,,28,2019-01-01
201903,PL417753,8,8.0,XXXX,C03,F,2018-07-05,,CA1,0.0,ナイト,6000.0,通常,7.666666666666667,8.0,12.0,4.0,1.0,2019-04-30,9.0,,7,2019-03-01
201812,HD460027,5,6.0,XXXX,C01,M,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.916666666666667,5.0,9.0,4.0,1.0,2019-04-30,21.0,,17,2018-12-01
201808,PL294980,5,4.0,XXXXX,C02,F,2016-11-01,,CA1,0.0,デイタイム,7500.0,通常,5.666666666666667,5.5,8.0,4.0,1.0,2019-04-30,29.0,,21,2018-08-01
201808,PL093071,3,6.0,XXXX,C01,F,2016-01-01,,CA1,0.0,オールタイム,10500.0,通常,4.916666666666667,5.5,8.0,2.0,1.0,2019-04-30,39.0,,31,2018-08-01
201805,TS522889,5,5.0,XXX,C03,M,2017-04-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.0,8.0,3.0,1.0,2019-04-30,24.0,,13,2018-05-01
201903,AS152185,5,5.0,XXXX,C03,M,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,4.833333333333333,5.0,8.0,3.0,1.0,2019-04-30,40.0,,39,2019-03-01
201902,PL672176,6,8.0,XXXX,C02,M,2018-12-10,,CA3,0.0,デイタイム,7500.0,入会費無料,7.25,7.5,8.0,6.0,1.0,2019-04-30,4.0,,1,2019-02-01
201808,AS235724,8,6.0,XXX,C01,M,2017-12-01,,CA3,0.0,オールタイム,10500.0,入会費無料,7.25,7.5,10.0,4.0,1.0,2019-04-30,16.0,,8,2018-08-01
201810,TS614929,4,5.0,XXXXX,C03,F,2015-07-01,,CA1,0.0,ナイト,6000.0,通常,4.416666666666667,4.5,6.0,3.0,1.0,2019-04-30,45.0,,39,2018-10-01
201809,OA307560,8,8.0,XX,C02,F,2018-08-08,,CA1,0.0,デイタイム,7500.0,通常,8.625,8.0,11.0,7.0,1.0,2019-04-30,8.0,,0,2018-09-01
201812,HI342075,2,5.0,XXXXX,C03,M,2015-11-01,,CA1,0.0,ナイト,6000.0,通常,5.25,5.5,9.0,2.0,1.0,2019-04-30,41.0,,37,2018-12-01
201808,OA869840,10,6.0,XXXXX,C01,M,2018-06-08,,CA2,0.0,オールタイム,10500.0,入会費半額,7.7,8.0,10.0,5.0,1.0,2019-04-30,10.0,,1,2018-08-01
201811,TS056568,6,8.0,XXX,C02,F,2018-06-12,,CA2,0.0,デイタイム,7500.0,入会費半額,7.7,8.0,11.0,5.0,1.0,2019-04-30,10.0,,4,2018-11-01
201812,AS467683,6,7.0,XXXX,C01,M,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.25,6.0,8.0,2.0,1.0,2019-04-30,28.0,,24,2018-12-01
201903,PL876696,5,7.0,XXXX,C02,F,2016-10-01,,CA1,0.0,デイタイム,7500.0,通常,5.333333333333333,5.0,8.0,1.0,1.0,2019-04-30,30.0,,29,2019-03-01
201901,IK461350,6,6.0,XXXX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.25,5.5,6.0,4.0,1.0,2019-04-30,33.0,,30,2019-01-01
201805,HI246920,6,6.0,XXXXX,C01,F,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.75,6.0,8.0,4.0,1.0,2019-04-30,27.0,,16,2018-05-01
201805,IK391344,6,5.0,XX,C01,M,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,7.0,3.0,1.0,2019-04-30,31.0,,20,2018-05-01
201806,IK883066,5,7.0,XXXX,C03,F,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,4.083333333333333,4.0,7.0,2.0,1.0,2019-04-30,40.0,,30,2018-06-01
201902,PL382309,4,7.0,XXX,C02,F,2018-12-11,,CA3,0.0,デイタイム,7500.0,入会費無料,7.5,8.0,10.0,4.0,1.0,2019-04-30,4.0,,1,2019-02-01
201807,HI499195,3,4.0,XXXX,C02,F,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,3.6666666666666665,3.0,7.0,2.0,1.0,2019-04-30,45.0,,36,2018-07-01
201812,AS795406,5,7.0,XXXXX,C03,F,2016-12-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.5,8.0,3.0,1.0,2019-04-30,28.0,,24,2018-12-01
201810,PL147335,8,8.0,XXXXXX,C03,M,2017-12-01,,CA3,0.0,ナイト,6000.0,入会費無料,6.583333333333333,7.0,10.0,3.0,1.0,2019-04-30,16.0,,10,2018-10-01
201805,GD214739,5,3.0,XXXX,C01,M,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,5.0,8.0,3.0,1.0,2019-04-30,47.0,,36,2018-05-01
201806,HD364970,9,6.0,XXXXX,C03,M,2018-02-01,,CA1,0.0,ナイト,6000.0,通常,6.416666666666667,6.5,11.0,2.0,1.0,2019-04-30,14.0,,4,2018-06-01
201903,HI861442,3,6.0,XXXX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,4.416666666666667,4.5,7.0,1.0,1.0,2019-04-30,33.0,,32,2019-03-01
201901,AS118198,10,11.0,XX,C03,M,2018-12-09,,CA3,0.0,ナイト,6000.0,入会費無料,8.75,8.5,11.0,7.0,1.0,2019-04-30,4.0,,0,2019-01-01
201806,GD594854,7,10.0,XXXXX,C03,M,2018-05-15,,CA2,0.0,ナイト,6000.0,入会費半額,8.0,8.0,11.0,6.0,1.0,2019-04-30,11.0,,0,2018-06-01
201806,IK055692,6,5.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,5.666666666666667,5.5,7.0,5.0,1.0,2019-04-30,46.0,,36,2018-06-01
201809,TS731637,7,3.0,XXXX,C02,M,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,6.833333333333333,6.5,10.0,3.0,1.0,2019-04-30,17.0,,10,2018-09-01
201805,GD619319,7,8.0,XXXXX,C01,M,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,8.333333333333334,8.0,11.0,6.0,1.0,2019-04-30,13.0,,2,2018-05-01
201811,TS003673,5,3.0,XXXX,C01,F,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.0,9.0,2.0,1.0,2019-04-30,29.0,,24,2018-11-01
201807,AS636570,5,7.0,XXXXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.25,7.0,9.0,3.0,1.0,2019-04-30,17.0,,8,2018-07-01
201809,HD074397,4,6.0,XXXXX,C01,M,2015-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,4.5,8.0,3.0,1.0,2019-04-30,40.0,,33,2018-09-01
201805,HI582217,4,5.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,46.0,,35,2018-05-01
201902,HI142283,3,4.0,XXXXXX,C01,M,2017-05-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,5.0,9.0,3.0,1.0,2019-04-30,23.0,,21,2019-02-01
201809,TS925945,4,5.0,XXXXX,C03,M,2016-03-01,,CA1,0.0,ナイト,6000.0,通常,4.416666666666667,4.5,6.0,3.0,1.0,2019-04-30,37.0,,30,2018-09-01
201901,PL834061,5,6.0,XXXXXX,C01,F,2018-06-10,,CA2,0.0,オールタイム,10500.0,入会費半額,6.7,6.0,10.0,5.0,1.0,2019-04-30,10.0,,6,2019-01-01
201901,TS268882,4,4.0,XXXXX,C01,F,2016-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.333333333333333,4.0,6.0,3.0,1.0,2019-04-30,35.0,,32,2019-01-01
201808,OA184199,7,5.0,XXXX,C01,M,2016-03-01,,CA1,0.0,オールタイム,10500.0,通常,4.333333333333333,4.5,8.0,1.0,1.0,2019-04-30,37.0,,29,2018-08-01
201809,OA630902,5,5.0,XXXX,C03,M,2015-06-01,,CA1,0.0,ナイト,6000.0,通常,4.666666666666667,5.0,8.0,3.0,1.0,2019-04-30,46.0,,39,2018-09-01
201902,GD908843,5,4.0,XXXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.5,7.0,2.0,1.0,2019-04-30,32.0,,30,2019-02-01
201809,IK446361,6,4.0,XXXXXX,C02,F,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.583333333333333,4.5,7.0,3.0,1.0,2019-04-30,35.0,,28,2018-09-01
201901,IK228443,6,6.0,XX,C03,M,2016-03-01,,CA1,0.0,ナイト,6000.0,通常,5.25,5.5,7.0,3.0,1.0,2019-04-30,37.0,,34,2019-01-01
201902,OA602923,5,4.0,XXXX,C01,F,2016-02-01,,CA1,0.0,オールタイム,10500.0,通常,3.75,4.0,5.0,2.0,1.0,2019-04-30,38.0,,36,2019-02-01
201807,HD984626,6,4.0,XXX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.0,9.0,1.0,1.0,2019-04-30,36.0,,27,2018-07-01
201812,HD981950,4,6.0,XXX,C01,M,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.0,8.0,2.0,1.0,2019-04-30,43.0,,39,2018-12-01
201805,GD362521,1,4.0,XXX,C03,F,2015-09-01,,CA1,0.0,ナイト,6000.0,通常,3.6666666666666665,4.0,7.0,1.0,1.0,2019-04-30,43.0,,32,2018-05-01
201811,PL013667,5,4.0,XXXX,C02,F,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,5.25,5.0,8.0,3.0,1.0,2019-04-30,36.0,,31,2018-11-01
201805,GD350549,6,7.0,XXXXX,C03,M,2016-05-01,,CA1,0.0,ナイト,6000.0,通常,4.583333333333333,4.5,7.0,2.0,1.0,2019-04-30,35.0,,24,2018-05-01
201805,PL587969,3,6.0,XXXX,C01,F,2016-10-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,30.0,,19,2018-05-01
201903,TS860472,6,6.0,XXXX,C02,F,2019-02-02,,CA1,0.0,デイタイム,7500.0,通常,6.0,6.0,6.0,6.0,1.0,2019-04-30,2.0,,0,2019-03-01
201811,TS169717,9,12.0,XXXX,C02,F,2018-10-15,,CA1,0.0,デイタイム,7500.0,通常,9.0,9.0,12.0,7.0,1.0,2019-04-30,6.0,,0,2018-11-01
201810,GD257904,4,4.0,XXXX,C01,M,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.0,7.0,3.0,1.0,2019-04-30,44.0,,38,2018-10-01
201903,AS840069,5,5.0,XXXX,C01,F,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.916666666666667,5.0,9.0,3.0,1.0,2019-04-30,34.0,,33,2019-03-01
201807,HD296847,7,5.0,XXXX,C02,F,2017-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.583333333333333,5.5,8.0,4.0,1.0,2019-04-30,26.0,,17,2018-07-01
201903,HI022788,11,6.0,XXXX,C01,M,2018-08-02,,CA1,0.0,オールタイム,10500.0,通常,8.25,8.5,11.0,5.0,1.0,2019-04-30,8.0,,6,2019-03-01
201811,HI388967,4,3.0,XXX,C02,F,2017-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,5.0,10.0,1.0,1.0,2019-04-30,19.0,,14,2018-11-01
201807,HI871259,6,3.0,XXX,C02,F,2015-12-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,3.5,7.0,2.0,1.0,2019-04-30,40.0,,31,2018-07-01
201903,AS237205,5,5.0,XX,C01,M,2017-10-01,,CA1,0.0,オールタイム,10500.0,通常,6.416666666666667,7.0,9.0,3.0,1.0,2019-04-30,18.0,,17,2019-03-01
201811,TS492813,7,4.0,XXXX,C03,M,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,6.0,6.0,9.0,4.0,1.0,2019-04-30,19.0,,14,2018-11-01
201901,HI637811,5,1.0,XXXX,C02,F,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,6.333333333333333,6.0,10.0,1.0,1.0,2019-04-30,17.0,,14,2019-01-01
201811,HD487840,4,8.0,XX,C03,M,2017-12-01,,CA3,0.0,ナイト,6000.0,入会費無料,6.5,6.5,10.0,4.0,1.0,2019-04-30,16.0,,11,2018-11-01
201805,IK228318,3,6.0,XXXX,C01,F,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.25,6.0,8.0,3.0,1.0,2019-04-30,36.0,,25,2018-05-01
201806,GD064521,3,4.0,XXXXX,C01,M,2015-10-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,5.0,7.0,2.0,1.0,2019-04-30,42.0,,32,2018-06-01
201808,HI162012,5,5.0,XXX,C03,F,2016-06-01,,CA1,0.0,ナイト,6000.0,通常,4.25,4.0,6.0,2.0,1.0,2019-04-30,34.0,,26,2018-08-01
201902,HI853357,3,7.0,XXXXX,C01,M,2015-10-01,,CA1,0.0,オールタイム,10500.0,通常,4.416666666666667,4.0,7.0,3.0,1.0,2019-04-30,42.0,,40,2019-02-01
201903,PL350979,7,9.0,XXX,C02,F,2018-08-12,,CA1,0.0,デイタイム,7500.0,通常,7.75,7.5,10.0,6.0,1.0,2019-04-30,8.0,,6,2019-03-01
201811,TS964483,9,8.0,XXXXX,C01,M,2018-06-01,,CA2,0.0,オールタイム,10500.0,入会費半額,7.9,8.0,11.0,5.0,1.0,2019-04-30,10.0,,5,2018-11-01
201809,HD146199,7,7.0,XXXXX,C01,F,2018-04-09,,CA3,0.0,オールタイム,10500.0,入会費無料,8.25,8.5,11.0,6.0,1.0,2019-04-30,12.0,,4,2018-09-01
201902,IK866321,7,7.0,XX,C03,M,2018-12-10,,CA3,0.0,ナイト,6000.0,入会費無料,8.25,8.0,10.0,7.0,1.0,2019-04-30,4.0,,1,2019-02-01
201810,HI539181,6,5.0,XXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.083333333333333,6.5,9.0,2.0,1.0,2019-04-30,20.0,,14,2018-10-01
201808,TS598952,9,8.0,XXXXX,C02,M,2018-03-01,,CA1,0.0,デイタイム,7500.0,通常,7.416666666666667,7.5,10.0,4.0,1.0,2019-04-30,13.0,,5,2018-08-01
201902,AS790905,6,6.0,XXX,C03,M,2016-01-01,,CA1,0.0,ナイト,6000.0,通常,4.166666666666667,4.0,7.0,2.0,1.0,2019-04-30,39.0,,37,2019-02-01
201808,OA100873,10,7.0,XXXXX,C03,M,2018-05-10,,CA2,0.0,ナイト,6000.0,入会費半額,8.090909090909092,8.0,11.0,5.0,1.0,2019-04-30,11.0,,2,2018-08-01
201901,TS189978,4,6.0,XXXX,C03,M,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,4.916666666666667,5.0,8.0,3.0,1.0,2019-04-30,33.0,,30,2019-01-01
201805,HI027437,7,9.0,XXXXX,C01,F,2017-12-01,,CA3,0.0,オールタイム,10500.0,入会費無料,6.333333333333333,7.0,10.0,2.0,1.0,2019-04-30,16.0,,5,2018-05-01
201812,HI488123,6,7.0,XXXX,C03,M,2017-04-01,,CA1,0.0,ナイト,6000.0,通常,6.166666666666667,6.0,9.0,3.0,1.0,2019-04-30,24.0,,20,2018-12-01
201902,AS925147,7,8.0,XX,C02,F,2019-01-10,,CA1,0.0,デイタイム,7500.0,通常,6.666666666666667,7.0,8.0,5.0,1.0,2019-04-30,3.0,,0,2019-02-01
201902,AS656522,5,5.0,XX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.666666666666667,5.0,8.0,4.0,1.0,2019-04-30,32.0,,30,2019-02-01
201806,PL902037,7,6.0,XXXX,C02,F,2017-05-01,,CA1,0.0,デイタイム,7500.0,通常,6.0,6.0,8.0,4.0,1.0,2019-04-30,23.0,,13,2018-06-01
201805,HI828919,4,3.0,XXXXX,C02,F,2016-02-01,,CA1,0.0,デイタイム,7500.0,通常,4.583333333333333,4.5,7.0,2.0,1.0,2019-04-30,38.0,,27,2018-05-01
201806,HI272887,7,5.0,XX,C01,M,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.5,8.0,3.0,1.0,2019-04-30,32.0,,22,2018-06-01
201805,PL828083,4,10.0,XXX,C03,M,2017-12-01,,CA3,0.0,ナイト,6000.0,入会費無料,6.25,5.5,11.0,3.0,1.0,2019-04-30,16.0,,5,2018-05-01
201811,TS021036,5,3.0,XXXXX,C01,M,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.0,8.0,1.0,1.0,2019-04-30,31.0,,26,2018-11-01
201812,GD761011,5,8.0,XXXXX,C01,M,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.666666666666667,6.0,11.0,4.0,1.0,2019-04-30,20.0,,16,2018-12-01
201806,AS563124,5,8.0,XXXX,C01,M,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.083333333333333,5.0,8.0,1.0,1.0,2019-04-30,21.0,,11,2018-06-01
201902,PL995866,9,7.0,XXXXX,C01,M,2018-12-08,,CA3,0.0,オールタイム,10500.0,入会費無料,8.5,8.5,10.0,7.0,1.0,2019-04-30,4.0,,1,2019-02-01
201901,IK331136,4,6.0,XXXXXX,C02,F,2015-06-01,,CA1,0.0,デイタイム,7500.0,通常,4.416666666666667,4.0,6.0,2.0,1.0,2019-04-30,46.0,,43,2019-01-01
201809,IK242206,5,4.0,XXX,C01,M,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,5.5,8.0,3.0,1.0,2019-04-30,29.0,,22,2018-09-01
201809,GD812059,6,5.0,XXXXX,C02,F,2017-03-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.0,7.0,2.0,1.0,2019-04-30,25.0,,18,2018-09-01
201903,OA290803,3,5.0,XXXXXX,C03,M,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,5.416666666666667,5.5,7.0,3.0,1.0,2019-04-30,33.0,,32,2019-03-01
201812,AS627304,9,9.0,XXXX,C03,M,2018-03-01,,CA1,0.0,ナイト,6000.0,通常,8.083333333333334,8.5,11.0,5.0,1.0,2019-04-30,13.0,,9,2018-12-01
201809,PL008262,5,3.0,XXXX,C02,F,2017-08-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.916666666666667,6.0,8.0,3.0,1.0,2019-04-30,20.0,,13,2018-09-01
201807,PL912172,5,5.0,XXXXXX,C03,M,2015-06-01,,CA1,0.0,ナイト,6000.0,通常,4.5,4.5,7.0,2.0,1.0,2019-04-30,46.0,,37,2018-07-01
201903,HD315748,7,7.0,XXXXX,C01,M,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.25,6.0,8.0,2.0,1.0,2019-04-30,24.0,,23,2019-03-01
201806,HD742096,6,9.0,XXXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.5,9.0,3.0,1.0,2019-04-30,26.0,,16,2018-06-01
201812,AS073168,3,6.0,XXXXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.083333333333333,6.0,8.0,3.0,1.0,2019-04-30,17.0,,13,2018-12-01
201808,OA003002,4,8.0,XXXX,C02,F,2015-12-01,,CA1,0.0,デイタイム,7500.0,通常,4.25,4.0,8.0,2.0,1.0,2019-04-30,40.0,,32,2018-08-01
201805,GD269619,7,3.0,XXXX,C01,M,2016-02-01,,CA1,0.0,オールタイム,10500.0,通常,4.166666666666667,4.5,7.0,1.0,1.0,2019-04-30,38.0,,27,2018-05-01
201812,IK124414,6,4.0,XXXXX,C03,M,2015-06-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.0,8.0,4.0,1.0,2019-04-30,46.0,,42,2018-12-01
201807,GD531554,2,3.0,XX,C03,F,2016-03-01,,CA1,0.0,ナイト,6000.0,通常,3.75,4.0,5.0,2.0,1.0,2019-04-30,37.0,,28,2018-07-01
201901,TS554037,7,5.0,XXXXXX,C03,F,2015-07-01,,CA1,0.0,ナイト,6000.0,通常,4.833333333333333,5.0,7.0,2.0,1.0,2019-04-30,45.0,,42,2019-01-01
201902,HD745359,6,7.0,XXXXXX,C02,M,2018-03-01,,CA1,0.0,デイタイム,7500.0,通常,7.916666666666667,7.5,10.0,6.0,1.0,2019-04-30,13.0,,11,2019-02-01
201811,TS428494,5,8.0,XXXX,C02,F,2017-10-01,,CA1,0.0,デイタイム,7500.0,通常,6.583333333333333,6.5,10.0,3.0,1.0,2019-04-30,18.0,,13,2018-11-01
201901,IK155697,5,5.0,XXXX,C01,F,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.25,5.0,6.0,1.0,1.0,2019-04-30,44.0,,41,2019-01-01
201902,HI878806,7,6.0,XXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.583333333333333,6.5,9.0,5.0,1.0,2019-04-30,17.0,,15,2019-02-01
201805,HI421707,9,6.0,XXXXX,C02,F,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.833333333333333,5.0,9.0,2.0,1.0,2019-04-30,36.0,,25,2018-05-01
201807,HI969539,11,6.0,XXXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.833333333333333,6.5,11.0,4.0,1.0,2019-04-30,17.0,,8,2018-07-01
201901,TS362290,7,4.0,XXXXXX,C01,M,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.75,6.0,8.0,3.0,1.0,2019-04-30,21.0,,18,2019-01-01
201811,PL241896,3,7.0,XXXX,C03,F,2015-05-01,,CA1,0.0,ナイト,6000.0,通常,4.333333333333333,4.0,7.0,2.0,1.0,2019-04-30,47.0,,42,2018-11-01
201903,HD309501,4,4.0,XX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.5,6.0,3.0,1.0,2019-04-30,36.0,,35,2019-03-01
201812,HD121067,10,5.0,XXXXX,C01,M,2017-12-01,,CA3,0.0,オールタイム,10500.0,入会費無料,7.416666666666667,7.0,12.0,4.0,1.0,2019-04-30,16.0,,12,2018-12-01
201811,HD894637,4,5.0,XXXX,C01,F,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,7.0,3.0,1.0,2019-04-30,41.0,,36,2018-11-01
201902,IK357689,5,4.0,XXXXX,C03,M,2015-11-01,,CA1,0.0,ナイト,6000.0,通常,4.0,4.0,6.0,1.0,1.0,2019-04-30,41.0,,39,2019-02-01
201807,TS749639,5,5.0,XXXXX,C01,M,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.833333333333333,5.5,8.0,4.0,1.0,2019-04-30,27.0,,18,2018-07-01
201805,OA162065,4,4.0,XXXX,C01,M,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,4.25,4.0,6.0,2.0,1.0,2019-04-30,33.0,,22,2018-05-01
201808,AS703258,9,7.0,XXXX,C02,F,2017-08-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.916666666666667,6.0,9.0,1.0,1.0,2019-04-30,20.0,,12,2018-08-01
201812,AS926104,5,5.0,XXXX,C03,F,2015-05-01,,CA1,0.0,ナイト,6000.0,通常,4.416666666666667,4.5,6.0,3.0,1.0,2019-04-30,47.0,,43,2018-12-01
201809,GD295789,6,5.0,XXXX,C01,F,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,7.083333333333333,7.5,10.0,4.0,1.0,2019-04-30,13.0,,6,2018-09-01
201810,PL407755,4,6.0,XXXXXX,C03,M,2016-04-01,,CA1,0.0,ナイト,6000.0,通常,3.9166666666666665,4.0,6.0,1.0,1.0,2019-04-30,36.0,,30,2018-10-01
201807,HI564909,4,6.0,XXXXX,C01,M,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,7.0,2.0,1.0,2019-04-30,43.0,,34,2018-07-01
201903,GD518514,6,11.0,XXXXX,C02,F,2018-10-09,,CA1,0.0,デイタイム,7500.0,通常,7.833333333333333,8.0,11.0,4.0,1.0,2019-04-30,6.0,,4,2019-03-01
201807,GD059086,8,8.0,XXXX,C01,M,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.166666666666667,6.0,8.0,4.0,1.0,2019-04-30,21.0,,12,2018-07-01
